sample	contig	qlen	HumGut_name	ref	sstart	send	host_genus	host_species
B5_6_months	k141_38087_phage168_14346_70741_57_0.73	56396	HumGut_27547	kraken:taxid|3027547|HumGut_27547_1	2976641	3029989	Clostridium	Clostridium perfringens
B5_6_months	k141_38087_phage168_14346_70741_57_0.73	56396	HumGut_28413	kraken:taxid|3028413|HumGut_28413_1	1556445	1503230	Clostridium	Clostridium perfringens
B5_6_months	k141_3972	22837	HumGut_14001	kraken:taxid|3014001|HumGut_14001_1	1397692	1374857	Streptococcus	Streptococcus peroris
B5_6_months	k141_42309	40159	HumGut_28839	kraken:taxid|3028839|HumGut_28839_1	2891738	2851641	Acinetobacter	Acinetobacter pittii
B5_6_months	k141_42309	40159	HumGut_29769	kraken:taxid|3029769|HumGut_29769_1	843396	803288	Acinetobacter	Acinetobacter pittii
B5_6_months	k141_42309	40159	HumGut_29817	kraken:taxid|3029817|HumGut_29817_1	356060	396175	Acinetobacter	Acinetobacter pittii
B5_6_months	k141_42309	40159	HumGut_29818	kraken:taxid|3029818|HumGut_29818_1	657943	696880	Acinetobacter	Acinetobacter pittii
B5_6_months	k141_42309	40159	HumGut_30066	kraken:taxid|3030066|HumGut_30066_1	2111993	2152094	Acinetobacter	Acinetobacter pittii
B5_6_months	k141_42309	40159	HumGut_30158	kraken:taxid|3030158|HumGut_30158_1	1665518	1704774	Acinetobacter	Acinetobacter pittii
B5_6_months	k141_42309	40159	HumGut_30167	kraken:taxid|3030167|HumGut_30167_1	1158622	1118509	Acinetobacter	Acinetobacter pittii
B5_6_months	k141_42309	40159	HumGut_30179	kraken:taxid|3030179|HumGut_30179_1	1003354	1043204	Acinetobacter	Acinetobacter pittii
B5_6_months	k141_42309	40159	HumGut_30332	kraken:taxid|3030332|HumGut_30332_1	1333752	1373848	Acinetobacter	Acinetobacter pittii
B5_6_months	k141_42309	40159	HumGut_30336	kraken:taxid|3030336|HumGut_30336_1	781303	743154	Acinetobacter	Acinetobacter pittii
B5_6_months	k141_42309	40159	HumGut_30433	kraken:taxid|3030433|HumGut_30433_1	2298303	2258209	Acinetobacter	Acinetobacter pittii
B5_6_months	k141_42309	40159	HumGut_30434	kraken:taxid|3030434|HumGut_30434_1	1374570	1414674	Acinetobacter	Acinetobacter pittii
B5_6_months	k141_42309	40159	HumGut_30483	kraken:taxid|3030483|HumGut_30483_1	1439300	1399210	Acinetobacter	Acinetobacter pittii
B5_6_months	k141_42309	40159	HumGut_30486	kraken:taxid|3030486|HumGut_30486_1	3349524	3389614	Acinetobacter	Acinetobacter pittii
B5_6_months	k141_42309	40159	HumGut_30488	kraken:taxid|3030488|HumGut_30488_1	3537145	3577258	Acinetobacter	Acinetobacter pittii
B5_6_months	k141_42309	40159	HumGut_30497	kraken:taxid|3030497|HumGut_30497_1	1748336	1788421	Acinetobacter	Acinetobacter pittii
B5_6_months	k141_42309	40159	HumGut_30517	kraken:taxid|3030517|HumGut_30517_1	2709837	2670643	Acinetobacter	Acinetobacter pittii
B5_6_months	k141_42309	40159	HumGut_30541	kraken:taxid|3030541|HumGut_30541_1	497171	537286	Acinetobacter	Acinetobacter pittii
B5_6_months	k141_42309	40159	HumGut_30551	kraken:taxid|3030551|HumGut_30551_1	1394928	1355125	Acinetobacter	Acinetobacter pittii
B5_6_months	k141_42309	40159	HumGut_30555	kraken:taxid|3030555|HumGut_30555_1	2176147	2216249	Acinetobacter	Acinetobacter pittii
B5_6_months	k141_42309	40159	HumGut_30566	kraken:taxid|3030566|HumGut_30566_1	3464866	3424779	Acinetobacter	Acinetobacter pittii
B5_6_months	k141_42309	40159	HumGut_30576	kraken:taxid|3030576|HumGut_30576_1	3699070	3661102	Acinetobacter	Acinetobacter pittii
B5_6_months	k141_42309	40159	HumGut_30581	kraken:taxid|3030581|HumGut_30581_1	3060990	3020892	Acinetobacter	Acinetobacter pittii
B5_6_months	k141_42309	40159	HumGut_30603	kraken:taxid|3030603|HumGut_30603_1	3869078	3828982	Acinetobacter	Acinetobacter pittii
B5_6_months	k141_42309	40159	HumGut_30615	kraken:taxid|3030615|HumGut_30615_1	396000	436111	Acinetobacter	Acinetobacter pittii
B5_6_months	k141_42309	40159	HumGut_30618	kraken:taxid|3030618|HumGut_30618_1	1740284	1700155	Acinetobacter	Acinetobacter pittii
B5_6_months	k141_42309	40159	HumGut_30621	kraken:taxid|3030621|HumGut_30621_1	1392000	1432103	Acinetobacter	Acinetobacter pittii
B5_6_months	k141_42309	40159	HumGut_30622	kraken:taxid|3030622|HumGut_30622_1	2953798	2913693	Acinetobacter	Acinetobacter pittii
B5_6_months	k141_4490	10056	HumGut_16082	kraken:taxid|3016082|HumGut_16082_1	312142	322185	Streptococcus	Streptococcus pseudopneumoniae
B5_6_months	k141_4609	11827	HumGut_30407	kraken:taxid|3030407|HumGut_30407_1	3757870	3746278	Acinetobacter	Acinetobacter pittii
B5_6_months	k141_8965_phage133_22704_38214_11_0.7	15511	HumGut_28317	kraken:taxid|3028317|HumGut_28317_1	2665043	2680550	Clostridium	Clostridium perfringens
B5_6_months	k141_9983	42169	HumGut_26172	kraken:taxid|3026172|HumGut_26172_1	1228073	1269105	Schaalia	Schaalia odontolytica
B6_12_months	k141_11258	11776	HumGut_1801	kraken:taxid|3001801|HumGut_1801_1	983849	995624	Blautia	Blautia sp. SG-772
B6_12_months	k141_11258	11776	HumGut_2067	kraken:taxid|3002067|HumGut_2067_1	2558323	2546549	Blautia	Blautia sp. SG-772
B6_12_months	k141_11258	11776	HumGut_3050	kraken:taxid|3003050|HumGut_3050_1	2398734	2410509	Blautia	Blautia sp. SG-772
B6_12_months	k141_13676_phage37_1_13773_14_0.84	13773	HumGut_13717	kraken:taxid|3013717|HumGut_13717_1	1704719	1718468	Eggerthella	Eggerthella lenta
B6_12_months	k141_13676_phage37_1_13773_14_0.84	13773	HumGut_19032	kraken:taxid|3019032|HumGut_19032_1	1799297	1785524	Gordonibacter	Gordonibacter urolithinfaciens
B6_12_months	k141_13676_phage37_1_13773_14_0.84	13773	HumGut_6393	kraken:taxid|3006393|HumGut_6393_1	825196	838947	Collinsella	Collinsella sp. CAG:166
B6_12_months	k141_15449	17975	HumGut_3071	kraken:taxid|3003071|HumGut_3071_1	54903	37412	Fusicatenibacter	Fusicatenibacter saccharivorans
B6_12_months	k141_15449	17975	HumGut_3141	kraken:taxid|3003141|HumGut_3141_1	124467	142031	Fusicatenibacter	Fusicatenibacter saccharivorans
B6_12_months	k141_17185_phage87_45919_57715_11_0.62	11797	HumGut_3044	kraken:taxid|3003044|HumGut_3044_1	172836	184632	Lactobacillus	Lactobacillus rogosae
B6_12_months	k141_17185_phage87_45919_57715_11_0.62	11797	HumGut_6544	kraken:taxid|3006544|HumGut_6544_1	359807	348011	Lactobacillus	Lactobacillus rogosae
B6_12_months	k141_18152	20307	HumGut_20279	kraken:taxid|3020279|HumGut_20279_1	2064585	2044262	Xylanimonas	Xylanimonas cellulosilytica
B6_12_months	k141_18152	20307	HumGut_20281	kraken:taxid|3020281|HumGut_20281_1	922029	901729	Actinomyces	Actinomyces sp. HMSC035G02
B6_12_months	k141_18152	20307	HumGut_20938	kraken:taxid|3020938|HumGut_20938_1	1483438	1463142	Sanguibacter	Sanguibacter keddieii
B6_12_months	k141_18152	20307	HumGut_26172	kraken:taxid|3026172|HumGut_26172_1	935229	914907	Schaalia	Schaalia odontolytica
B6_12_months	k141_18152	20307	HumGut_27050	kraken:taxid|3027050|HumGut_27050_1	1955844	1976168	Schaalia	Schaalia odontolytica
B6_12_months	k141_18941_phage443_1_10013_10_0.65	10013	HumGut_12952	kraken:taxid|3012952|HumGut_12952_1	1721860	1731874	Veillonella	Veillonella parvula
B6_12_months	k141_19433_phage524_3_10025_12_0.82	10023	HumGut_16562	kraken:taxid|3016562|HumGut_16562_1	445398	435376	Clostridium	Clostridium paraputrificum
B6_12_months	k141_19433_phage524_3_10025_12_0.82	10023	HumGut_23457	kraken:taxid|3023457|HumGut_23457_1	1601416	1591364	Clostridium	Clostridium paraputrificum
B6_12_months	k141_2078	16319	HumGut_1801	kraken:taxid|3001801|HumGut_1801_1	3617386	3633688	Blautia	Blautia sp. SG-772
B6_12_months	k141_25047	10787	HumGut_20281	kraken:taxid|3020281|HumGut_20281_1	385415	395863	Actinomyces	Actinomyces sp. HMSC035G02
B6_12_months	k141_25047	10787	HumGut_20938	kraken:taxid|3020938|HumGut_20938_1	958713	948278	Sanguibacter	Sanguibacter keddieii
B6_12_months	k141_25047	10787	HumGut_24741	kraken:taxid|3024741|HumGut_24741_1	122765	112320	Actinomyces	uncultured Actinomyces sp.
B6_12_months	k141_25047	10787	HumGut_26172	kraken:taxid|3026172|HumGut_26172_1	1904899	1894534	Schaalia	Schaalia odontolytica
B6_12_months	k141_25047	10787	HumGut_27050	kraken:taxid|3027050|HumGut_27050_1	308360	297995	Schaalia	Schaalia odontolytica
B6_12_months	k141_25047	10787	HumGut_27243	kraken:taxid|3027243|HumGut_27243_1	2284382	2274035	Schaalia	Schaalia odontolytica
B6_12_months	k141_25128_phage249_30052_41679_16_0.61	11628	HumGut_11093	kraken:taxid|3011093|HumGut_11093_1	1509660	1521296	Blautia	Blautia argi
B6_12_months	k141_25128_phage249_30052_41679_16_0.61	11628	HumGut_12337	kraken:taxid|3012337|HumGut_12337_1	2310254	2321889	Eubacterium	uncultured Eubacterium sp.
B6_12_months	k141_25128_phage249_30052_41679_16_0.61	11628	HumGut_4203	kraken:taxid|3004203|HumGut_4203_1	1461725	1450097	NA	Firmicutes bacterium AM31-12AC
B6_12_months	k141_25128_phage249_30052_41679_16_0.61	11628	HumGut_9271	kraken:taxid|3009271|HumGut_9271_1	1140861	1152497	NA	Firmicutes bacterium CAG:424
B6_12_months	k141_28339_phage266_50057_72434_12_0.7	22378	HumGut_17568	kraken:taxid|3017568|HumGut_17568_1	2299674	2321120	NA	Clostridiales bacterium Marseille-P5551
B6_12_months	k141_28339_phage266_50057_72434_12_0.7	22378	HumGut_20140	kraken:taxid|3020140|HumGut_20140_1	1911181	1931804	Erysipelatoclostridium	[Clostridium] saccharogumia
B6_12_months	k141_29781_phage527_7048_28132_20_0.73	21085	HumGut_3044	kraken:taxid|3003044|HumGut_3044_1	1213128	1192045	Lactobacillus	Lactobacillus rogosae
B6_12_months	k141_31444_phage255_1_20730_14_0.82	20730	HumGut_7287	kraken:taxid|3007287|HumGut_7287_1	2388923	2368362	NA	uncultured Clostridiales bacterium
B6_12_months	k141_34295	10212	HumGut_11471	kraken:taxid|3011471|HumGut_11471_1	1136880	1147093	Streptococcus	Streptococcus sp. C150
B6_12_months	k141_34295	10212	HumGut_12426	kraken:taxid|3012426|HumGut_12426_1	81923	91450	Streptococcus	Streptococcus sp. C150
B6_12_months	k141_34295	10212	HumGut_13329	kraken:taxid|3013329|HumGut_13329_1	124619	134243	Streptococcus	Streptococcus sp. C150
B6_12_months	k141_34295	10212	HumGut_5405	kraken:taxid|3005405|HumGut_5405_1	1215573	1225776	Streptococcus	Streptococcus sp. CCH5-D3
B6_12_months	k141_34295	10212	HumGut_5547	kraken:taxid|3005547|HumGut_5547_1	662841	652638	Streptococcus	Streptococcus salivarius
B6_12_months	k141_34295	10212	HumGut_5913	kraken:taxid|3005913|HumGut_5913_1	2108330	2118529	Streptococcus	Streptococcus sp. CCH5-D3
B6_12_months	k141_34295	10212	HumGut_6097	kraken:taxid|3006097|HumGut_6097_1	333616	343819	Streptococcus	Streptococcus sp. CCH5-D3
B6_12_months	k141_34295	10212	HumGut_8986	kraken:taxid|3008986|HumGut_8986_1	393532	383330	Streptococcus	Streptococcus sp. CCH5-D3
B6_12_months	k141_34295	10212	HumGut_9946	kraken:taxid|3009946|HumGut_9946_1	835744	845956	Streptococcus	Streptococcus sp. C150
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_1	kraken:taxid|3000001|HumGut_1_1	1363280	1344140	Phocaeicola	Phocaeicola vulgatus
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_10048	kraken:taxid|3010048|HumGut_10048_1	2699002	2679862	Bacteroides	Bacteroides intestinalis
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_10168	kraken:taxid|3010168|HumGut_10168_1	2679002	2659862	Alistipes	Alistipes sp. CAG:268
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_10607	kraken:taxid|3010607|HumGut_10607_1	33096	13956	Butyricimonas	Butyricimonas faecihominis
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_10816	kraken:taxid|3010816|HumGut_10816_1	2004617	1985477	Alistipes	Alistipes sp. CAG:435
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_11024	kraken:taxid|3011024|HumGut_11024_1	1352943	1333803	Culturomica	Culturomica massiliensis
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_11201	kraken:taxid|3011201|HumGut_11201_1	1365127	1384267	Butyricimonas	Butyricimonas virosa
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_11301	kraken:taxid|3011301|HumGut_11301_1	42632	61274	Bacteroides	Bacteroides togonis
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_11423	kraken:taxid|3011423|HumGut_11423_1	1032696	1051065	Butyricimonas	Butyricimonas faecalis
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_11590	kraken:taxid|3011590|HumGut_11590_1	90493	71353	Prevotella	Prevotella stercorea
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_11703	kraken:taxid|3011703|HumGut_11703_1	25626	6487	Parabacteroides	Parabacteroides goldsteinii
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_12053	kraken:taxid|3012053|HumGut_12053_1	2888977	2908117	Barnesiella	Barnesiella viscericola
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_12377	kraken:taxid|3012377|HumGut_12377_1	3035997	3055126	Bacteroides	Bacteroides sp. Marseille-P3684
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_12891	kraken:taxid|3012891|HumGut_12891_1	2231958	2251091	Prevotella	Prevotella corporis
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_12995	kraken:taxid|3012995|HumGut_12995_1	2108648	2126643	Bacteroides	Bacteroides gallinarum
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_1316	kraken:taxid|3001316|HumGut_1316_1	1410264	1391124	Odoribacter	Odoribacter splanchnicus
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_13312	kraken:taxid|3013312|HumGut_13312_1	4428943	4446578	Butyricimonas	Butyricimonas sp. An62
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_13847	kraken:taxid|3013847|HumGut_13847_1	1319410	1338550	Parabacteroides	Parabacteroides acidifaciens
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_14049	kraken:taxid|3014049|HumGut_14049_1	577142	596282	Rikenella	Rikenella microfusus
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_14112	kraken:taxid|3014112|HumGut_14112_1	919158	938298	Parabacteroides	Parabacteroides sp. TM07-1AC
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_1443	kraken:taxid|3001443|HumGut_1443_1	689393	708533	Anaerobutyricum	Anaerobutyricum hallii
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_14845	kraken:taxid|3014845|HumGut_14845_1	2724313	2705173	Prevotella	Prevotella intermedia
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_15242	kraken:taxid|3015242|HumGut_15242_1	2205233	2186093	Prevotella	Prevotella intermedia
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_15508	kraken:taxid|3015508|HumGut_15508_1	7020154	7039283	Bacteroides	Bacteroides oleiciplenus
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_15508	kraken:taxid|3015508|HumGut_15508_1	613	19742	Bacteroides	Bacteroides oleiciplenus
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_15508	kraken:taxid|3015508|HumGut_15508_1	3571055	3551932	Bacteroides	Bacteroides oleiciplenus
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_15592	kraken:taxid|3015592|HumGut_15592_1	536942	519221	Prevotella	uncultured Prevotella sp.
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_15606	kraken:taxid|3015606|HumGut_15606_1	2846677	2865817	Prevotella	Prevotella disiens
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_16123	kraken:taxid|3016123|HumGut_16123_1	536797	518708	Parabacteroides	Parabacteroides acidifaciens
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_165	kraken:taxid|3000165|HumGut_165_1	1042224	1023151	Bacteroides	Bacteroides uniformis
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_16525	kraken:taxid|3016525|HumGut_16525_1	1347102	1327962	Bacteroides	Bacteroides sp. CAG:545
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_16576	kraken:taxid|3016576|HumGut_16576_1	52274	33186	Prevotella	Prevotella timonensis
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_17272	kraken:taxid|3017272|HumGut_17272_1	233880	253020	Butyricimonas	Butyricimonas sp. Marseille-P3923
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_18027	kraken:taxid|3018027|HumGut_18027_1	1187272	1206412	Prevotellamassilia	Prevotellamassilia timonensis
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_224	kraken:taxid|3000224|HumGut_224_1	1978168	1997308	Parabacteroides	Parabacteroides distasonis
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_2256	kraken:taxid|3002256|HumGut_2256_1	1641450	1622920	Bacteroides	Bacteroides rodentium
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_2715	kraken:taxid|3002715|HumGut_2715_1	3053081	3070638	Parabacteroides	Parabacteroides distasonis
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_2987	kraken:taxid|3002987|HumGut_2987_1	2001365	1982225	Alistipes	Alistipes onderdonkii
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_3168	kraken:taxid|3003168|HumGut_3168_1	1721992	1741132	Bacteroides	Bacteroides sp. NM69_E16B
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_3290	kraken:taxid|3003290|HumGut_3290_1	885367	866227	Parabacteroides	Parabacteroides distasonis
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_3740	kraken:taxid|3003740|HumGut_3740_1	3254295	3235154	Barnesiella	Barnesiella intestinihominis
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_4436	kraken:taxid|3004436|HumGut_4436_1	982680	1001834	Alistipes	Alistipes communis
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_6802	kraken:taxid|3006802|HumGut_6802_1	44592	63732	Phocaeicola	Phocaeicola plebeius
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_7937	kraken:taxid|3007937|HumGut_7937_1	786137	805277	Phocaeicola	Phocaeicola plebeius
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_8533	kraken:taxid|3008533|HumGut_8533_1	3016664	3035804	Alistipes	Alistipes sp. cv1
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_9088	kraken:taxid|3009088|HumGut_9088_1	2576987	2557847	Parabacteroides	Parabacteroides johnsonii
B6_12_months	k141_36161_phage478_708975_728115_12_0.58	19141	HumGut_9898	kraken:taxid|3009898|HumGut_9898_1	4451905	4471045	Bacteroides	Bacteroides bouchesdurhonensis
B6_12_months	k141_36304_phage528_50924_67060_16_0.56	16137	HumGut_1316	kraken:taxid|3001316|HumGut_1316_1	4495885	4512021	Odoribacter	Odoribacter splanchnicus
B6_12_months	k141_3799_phage114_169230_205409_19_0.69	36180	HumGut_12683	kraken:taxid|3012683|HumGut_12683_1	144195	179286	NA	uncultured Clostridiales bacterium
B6_12_months	k141_3799_phage114_169230_205409_19_0.69	36180	HumGut_174	kraken:taxid|3000174|HumGut_174_1	1972973	2009152	Alistipes	Alistipes putredinis
B6_12_months	k141_3799_phage114_169230_205409_19_0.69	36180	HumGut_9483	kraken:taxid|3009483|HumGut_9483_1	535691	571870	Alistipes	Alistipes timonensis
B6_12_months	k141_3799_phage116_262367_275865_12_0.58	13499	HumGut_13026	kraken:taxid|3013026|HumGut_13026_1	2576876	2589736	Phocaeicola	Phocaeicola plebeius
B6_12_months	k141_3799_phage116_262367_275865_12_0.58	13499	HumGut_585	kraken:taxid|3000585|HumGut_585_1	5120669	5107171	Parabacteroides	Parabacteroides distasonis
B6_12_months	k141_38489	25602	HumGut_15162	kraken:taxid|3015162|HumGut_15162_1	2918399	2943882	Enterococcus	Enterococcus durans
B6_12_months	k141_39296_phage461_109_21497_15_0.62	21389	HumGut_3044	kraken:taxid|3003044|HumGut_3044_1	1107408	1085997	Lactobacillus	Lactobacillus rogosae
B6_12_months	k141_39646_phage546_150089_174850_27_0.82	24762	HumGut_11652	kraken:taxid|3011652|HumGut_11652_1	1994292	1969531	Enterococcus	Enterococcus faecalis
B6_12_months	k141_42902	31573	HumGut_19276	kraken:taxid|3019276|HumGut_19276_1	4527236	4558796	Klebsiella	Klebsiella pneumoniae
B6_12_months	k141_43486	28500	HumGut_20279	kraken:taxid|3020279|HumGut_20279_1	1761156	1788392	Xylanimonas	Xylanimonas cellulosilytica
B6_12_months	k141_43486	28500	HumGut_20938	kraken:taxid|3020938|HumGut_20938_1	648681	621465	Sanguibacter	Sanguibacter keddieii
