sample	contig	qlen	ref	sstart	send	host_genus	host_species
B12_12_months	k141_27613_phage9_100974_115710_14_0.53	14737	B30_12_months__1547_Erysipelatoclostridium_ramosum__k141_16978	39810	25079	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_27613_phage9_100974_115710_14_0.53	14737	B28_12_months__1547_Erysipelatoclostridium_ramosum__k141_64737	20196	5460	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_27613_phage9_100974_115710_14_0.53	14737	B21_12_months__1547_Erysipelatoclostridium_ramosum__k141_31437	20213	5465	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_27613_phage9_100974_115710_14_0.53	14737	B9_6_months__1547_Erysipelatoclostridium_ramosum__k141_38353	61382	76114	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_27613_phage9_100974_115710_14_0.53	14737	B3_12_months__1547_Erysipelatoclostridium_ramosum__k141_76830	63256	48521	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_27613_phage9_100974_115710_14_0.53	14737	B16_6_months__1547_Erysipelatoclostridium_ramosum__k141_19262	20197	5464	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_27613_phage9_100974_115710_14_0.53	14737	B10_6_months__1547_Erysipelatoclostridium_ramosum__k141_19714	56649	71382	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_27613_phage9_100974_115710_14_0.53	14737	B7_12_months__1547_Erysipelatoclostridium_ramosum__k141_88874	20195	5465	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_27613_phage9_100974_115710_14_0.53	14737	B26_12_months__1547_Erysipelatoclostridium_ramosum__k141_80082	18459	3726	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_27613_phage9_100974_115710_14_0.53	14737	B31_12_months__1547_Erysipelatoclostridium_ramosum__k141_28217	92465	77744	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_27613_phage9_100974_115710_14_0.53	14737	B18_6_months__1547_Erysipelatoclostridium_ramosum__k141_21348	14490	28742	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_2848	16182	B33_12_months__33038_[Ruminococcus]_gnavus__k141_3734	1358	17538	Mediterraneibacter	[Ruminococcus] gnavus
B12_12_months	k141_29029_phage226_1_14566_17_0.73	14566	B12_12_months__292800_Flavonifractor_plautii__k141_29029	2	14567	Flavonifractor	Flavonifractor plautii
B12_12_months	k141_30651_1_checkv_1-31427/55148	31427	B12_6_months__292800_Flavonifractor_plautii__k141_39134	119161	87735	Flavonifractor	Flavonifractor plautii
B12_12_months	k141_30672_1_checkv_14714-49824/49824	35111	B12_12_months__1522_[Clostridium]_innocuum__k141_30672	14714	49824	Erysipelatoclostridium	[Clostridium] innocuum
B12_12_months	k141_32223	11840	B12_12_months__1134687_Klebsiella_michiganensis__k141_32223	1	11840	Klebsiella	Klebsiella michiganensis
B12_12_months	k141_32223	11840	B12_6_months__1134687_Klebsiella_michiganensis__k141_29750	31556	19717	Klebsiella	Klebsiella michiganensis
B12_12_months	k141_32223	11840	B1_6_months__1134687_Klebsiella_michiganensis__k141_22740	111105	99266	Klebsiella	Klebsiella michiganensis
B12_12_months	k141_33008_phage85_477_21777_20_0.67	21301	B12_12_months__360807_Roseburia_inulinivorans__k141_33008	478	21778	Roseburia	Roseburia inulinivorans
B12_12_months	k141_33243_phage102_1925_17065_18_0.7	15141	B20_6_months__47715_Lacticaseibacillus_rhamnosus__k141_22125	63266	48126	Lacticaseibacillus	Lacticaseibacillus rhamnosus
B12_12_months	k141_33243_phage102_1925_17065_18_0.7	15141	B12_12_months__47715_Lacticaseibacillus_rhamnosus__k141_33243	1926	17066	Lacticaseibacillus	Lacticaseibacillus rhamnosus
B12_12_months	k141_33243_phage102_1925_17065_18_0.7	15141	B6_12_months__47715_Lacticaseibacillus_rhamnosus__k141_48436	34796	49936	Lacticaseibacillus	Lacticaseibacillus rhamnosus
B12_12_months	k141_33243_phage102_1925_17065_18_0.7	15141	B21_12_months__47715_Lacticaseibacillus_rhamnosus__k141_98395	46237	31097	Lacticaseibacillus	Lacticaseibacillus rhamnosus
B12_12_months	k141_34408	56888	B3_12_months__33038_[Ruminococcus]_gnavus__k141_8329	43406	100241	Mediterraneibacter	[Ruminococcus] gnavus
B12_12_months	k141_34862	49603	B12_6_months__292800_Flavonifractor_plautii__k141_14764	1	49595	Flavonifractor	Flavonifractor plautii
B12_12_months	k141_35051_1_checkv_1-10746/26603	10746	B12_12_months__649756_Anaerostipes_hadrus__k141_35051	1	10746	Anaerostipes	Anaerostipes hadrus
B12_12_months	k141_35051_phage395_2974_14479_20_0.79	11506	B12_12_months__649756_Anaerostipes_hadrus__k141_35051	2975	14480	Anaerostipes	Anaerostipes hadrus
B12_12_months	k141_3586_phage541_162602_187001_26_0.66	24400	B12_12_months__1547_Erysipelatoclostridium_ramosum__k141_3586	162603	187002	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_3586_phage541_162602_187001_26_0.66	24400	B21_12_months__1547_Erysipelatoclostridium_ramosum__k141_53440	48109	23710	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_3586_phage541_162602_187001_26_0.66	24400	B34_12_months__1547_Erysipelatoclostridium_ramosum__k141_66857	48108	23710	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_3586_phage541_162602_187001_26_0.66	24400	B19_12_months__1547_Erysipelatoclostridium_ramosum__k141_20490	1002	25404	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_3586_phage541_162602_187001_26_0.66	24400	B9_6_months__1547_Erysipelatoclostridium_ramosum__k141_6422	46868	22469	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_3586_phage541_162602_187001_26_0.66	24400	B22_12_months__1547_Erysipelatoclostridium_ramosum__k141_23335	116785	141181	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_3586_phage541_162602_187001_26_0.66	24400	B31_12_months__1547_Erysipelatoclostridium_ramosum__k141_14855	190079	214479	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_3586_phage541_162602_187001_26_0.66	24400	B35_12_months__1547_Erysipelatoclostridium_ramosum__k141_33875	46830	22433	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_3586_phage541_162602_187001_26_0.66	24400	B32_12_months__1547_Erysipelatoclostridium_ramosum__k141_59359	38068	62466	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_3586_phage541_162602_187001_26_0.66	24400	B11_12_months__1547_Erysipelatoclostridium_ramosum__k141_117465	115974	140372	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_3586_phage541_162602_187001_26_0.66	24400	B17_6_months__1547_Erysipelatoclostridium_ramosum__k141_5210	153924	178321	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_3586_phage541_162602_187001_26_0.66	24400	B10_6_months__1547_Erysipelatoclostridium_ramosum__k141_20977	111521	87124	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_3586_phage541_162602_187001_26_0.66	24400	B23_12_months__1547_Erysipelatoclostridium_ramosum__k141_18144	116717	92319	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_3586_phage541_162602_187001_26_0.66	24400	B8_12_months__1547_Erysipelatoclostridium_ramosum__k141_24380	115967	140364	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_3586_phage541_162602_187001_26_0.66	24400	B30_12_months__1547_Erysipelatoclostridium_ramosum__k141_16092	116911	92514	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_3586_phage541_162602_187001_26_0.66	24400	B3_12_months__1547_Erysipelatoclostridium_ramosum__k141_9224	111480	87082	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_3586_phage541_162602_187001_26_0.66	24400	B25_12_months__1547_Erysipelatoclostridium_ramosum__k141_130895	188406	212822	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_3586_phage541_162602_187001_26_0.66	24400	B29_12_months__1547_Erysipelatoclostridium_ramosum__k141_21565	153349	177731	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_3586_phage541_162602_187001_26_0.66	24400	B5_6_months__1547_Erysipelatoclostridium_ramosum__k141_38463	46849	22433	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_3586_phage541_162602_187001_26_0.66	24400	B5_12_months__1547_Erysipelatoclostridium_ramosum__k141_68337	46849	22433	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_3586_phage541_162602_187001_26_0.66	24400	B18_6_months__1547_Erysipelatoclostridium_ramosum__k141_18979	95980	120399	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_3586_phage543_209322_219383_15_0.75	10062	B12_12_months__1547_Erysipelatoclostridium_ramosum__k141_3586	209323	219384	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_35947_phage551_211112_223263_13_0.51	12152	B12_12_months__1547_Erysipelatoclostridium_ramosum__k141_35947	211113	223264	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_35947_phage551_211112_223263_13_0.51	12152	B34_12_months__1547_Erysipelatoclostridium_ramosum__k141_77804	45677	57828	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_35947_phage551_211112_223263_13_0.51	12152	B21_12_months__1547_Erysipelatoclostridium_ramosum__k141_79791	34644	46795	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_35947_phage551_211112_223263_13_0.51	12152	B9_6_months__1547_Erysipelatoclostridium_ramosum__k141_15905	15295	3144	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_35947_phage551_211112_223263_13_0.51	12152	B4_12_months__1547_Erysipelatoclostridium_ramosum__k141_6995	10720	22871	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_35947_phage551_211112_223263_13_0.51	12152	B29_12_months__1547_Erysipelatoclostridium_ramosum__k141_9368	40299	28149	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_35947_phage551_211112_223263_13_0.51	12152	B18_6_months__1547_Erysipelatoclostridium_ramosum__k141_34360	28624	16473	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_35947_phage551_211112_223263_13_0.51	12152	B14_12_months__1547_Erysipelatoclostridium_ramosum__k141_8896	13035	884	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_35947_phage551_211112_223263_13_0.51	12152	B37_6_months__1547_Erysipelatoclostridium_ramosum__k141_26689	40296	28146	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_35947_phage551_211112_223263_13_0.51	12152	B31_12_months__1547_Erysipelatoclostridium_ramosum__k141_110909	40195	28045	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_35947_phage551_211112_223263_13_0.51	12152	B8_12_months__1547_Erysipelatoclostridium_ramosum__k141_9667	50768	38617	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_35947_phage551_211112_223263_13_0.51	12152	B5_6_months__1547_Erysipelatoclostridium_ramosum__k141_40853	46110	33959	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_35947_phage551_211112_223263_13_0.51	12152	B17_6_months__1547_Erysipelatoclostridium_ramosum__k141_2754	50868	38718	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_35947_phage551_211112_223263_13_0.51	12152	B16_6_months__1547_Erysipelatoclostridium_ramosum__k141_24831	40425	28275	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_35947_phage551_211112_223263_13_0.51	12152	B10_6_months__1547_Erysipelatoclostridium_ramosum__k141_3976	50765	38615	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_35947_phage551_211112_223263_13_0.51	12152	B30_12_months__1547_Erysipelatoclostridium_ramosum__k141_5033	70131	82282	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_35947_phage551_211112_223263_13_0.51	12152	B13_12_months__1547_Erysipelatoclostridium_ramosum__k141_109670	44694	56844	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_35947_phage551_211112_223263_13_0.51	12152	B35_12_months__1547_Erysipelatoclostridium_ramosum__k141_66106	34615	46765	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_35947_phage551_211112_223263_13_0.51	12152	B32_12_months__1547_Erysipelatoclostridium_ramosum__k141_89637	50863	38711	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_35947_phage551_211112_223263_13_0.51	12152	B25_12_months__1547_Erysipelatoclostridium_ramosum__k141_142664	34640	46101	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_35947_phage551_211112_223263_13_0.51	12152	B26_12_months__1547_Erysipelatoclostridium_ramosum__k141_23943	77097	65637	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_35947_phage551_211112_223263_13_0.51	12152	B33_12_months__1547_Erysipelatoclostridium_ramosum__k141_29124	95716	84256	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_35947_phage551_211112_223263_13_0.51	12152	B28_12_months__1547_Erysipelatoclostridium_ramosum__k141_95240	210958	222418	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_35947_phage551_211112_223263_13_0.51	12152	B22_12_months__1547_Erysipelatoclostridium_ramosum__k141_8169	65256	76714	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_35947_phage551_211112_223263_13_0.51	12152	B11_12_months__1547_Erysipelatoclostridium_ramosum__k141_31993	92202	80742	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_35947_phage551_211112_223263_13_0.51	12152	B23_12_months__1547_Erysipelatoclostridium_ramosum__k141_49926	5491	16947	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_35947_phage551_211112_223263_13_0.51	12152	B7_12_months__1547_Erysipelatoclostridium_ramosum__k141_110959	13595	25053	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_37697_1_checkv_93957-128089/128089	34133	B12_12_months__562_Escherichia_coli__k141_37697	93957	128089	Escherichia	Escherichia coli
B12_12_months	k141_37_1_checkv_1-13802/90043	13802	B12_12_months__562_Escherichia_coli__k141_37	1	13802	Escherichia	Escherichia coli
B12_12_months	k141_37_1_checkv_1-13802/90043	13802	B12_6_months__562_Escherichia_coli__k141_11721	1	13687	Escherichia	Escherichia coli
B12_12_months	k141_38293_phage200_61304_82524_13_0.58	21221	B12_12_months__33038_[Ruminococcus]_gnavus__k141_38293	61305	82525	Mediterraneibacter	[Ruminococcus] gnavus
B12_12_months	k141_39152	26625	B12_12_months__47715_Lacticaseibacillus_rhamnosus__k141_39152	1	26625	Lacticaseibacillus	Lacticaseibacillus rhamnosus
B12_12_months	k141_39182_1_checkv_16515-34910/57516	18396	B12_12_months__1685_Bifidobacterium_breve__k141_39182	16515	34910	Bifidobacterium	Bifidobacterium breve
B12_12_months	k141_39607_1_checkv_34117-44789/44789	10673	B12_12_months__562_Escherichia_coli__k141_39607	34117	44789	Escherichia	Escherichia coli
B12_12_months	k141_39641	11133	B12_12_months__562_Escherichia_coli__k141_39641	1	11133	Escherichia	Escherichia coli
B12_12_months	k141_40485	19953	B12_12_months__562_Escherichia_coli__k141_40485	1	19953	Escherichia	Escherichia coli
B12_12_months	k141_40485	19953	B12_6_months__562_Escherichia_coli__k141_52955	120	19938	Escherichia	Escherichia coli
B12_12_months	k141_43554_phage380_139820_155601_10_0.66	15782	B23_12_months__1776392_Massilimicrobiota_timonensis__k141_21383	199012	214790	Massilimicrobiota	Massilimicrobiota timonensis
B12_12_months	k141_43554_phage385_343607_360215_19_0.78	16609	B23_12_months__1776392_Massilimicrobiota_timonensis__k141_69665	25229	8621	Massilimicrobiota	Massilimicrobiota timonensis
B12_12_months	k141_4359_phage633_16280_31056_15_0.64	14777	B12_12_months__1308_Streptococcus_thermophilus__k141_4359	16281	31057	Streptococcus	Streptococcus thermophilus
B12_12_months	k141_4359_phage633_16280_31056_15_0.64	14777	B24_12_months__1308_Streptococcus_thermophilus__k141_89650	5655	20431	Streptococcus	Streptococcus thermophilus
B12_12_months	k141_4359_phage633_16280_31056_15_0.64	14777	B32_12_months__1308_Streptococcus_thermophilus__k141_90803	26169	11393	Streptococcus	Streptococcus thermophilus
B12_12_months	k141_46322_1_checkv_1-38914/79495	38914	B12_12_months__562_Escherichia_coli__k141_46322	1	38914	Escherichia	Escherichia coli
B12_12_months	k141_46535	18583	B12_12_months__208479_Enterocloster_bolteae__k141_46535	1	18583	Enterocloster	Enterocloster bolteae
B12_12_months	k141_47205_phage163_310_18256_17_0.77	17947	B12_12_months__29361_Tyzzerella_nexilis__k141_47205	311	18257	Tyzzerella	Tyzzerella nexilis
B12_12_months	k141_49188	17919	B12_12_months__47715_Lacticaseibacillus_rhamnosus__k141_49188	1	17919	Lacticaseibacillus	Lacticaseibacillus rhamnosus
B12_12_months	k141_503_phage57_77388_91554_13_0.58	14167	B12_12_months__33038_[Ruminococcus]_gnavus__k141_503	77389	91555	Mediterraneibacter	[Ruminococcus] gnavus
B12_12_months	k141_503_phage57_77388_91554_13_0.58	14167	B20_6_months__33038_[Ruminococcus]_gnavus__k141_6143	67382	81445	Mediterraneibacter	[Ruminococcus] gnavus
B12_12_months	k141_52177_phage196_168_13744_10_0.81	13577	B5_12_months__1308_Streptococcus_thermophilus__k141_17116	13800	224	Streptococcus	Streptococcus thermophilus
B12_12_months	k141_5360_phage142_2003_13980_12_0.62	11978	B12_12_months__1547_Erysipelatoclostridium_ramosum__k141_5360	2004	13981	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_5360_phage142_2003_13980_12_0.62	11978	B28_12_months__1547_Erysipelatoclostridium_ramosum__k141_21022	37875	49851	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_5360_phage142_2003_13980_12_0.62	11978	B21_12_months__1547_Erysipelatoclostridium_ramosum__k141_91869	37038	49014	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_5360_phage142_2003_13980_12_0.62	11978	B34_12_months__1547_Erysipelatoclostridium_ramosum__k141_3137	25564	13588	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_5360_phage142_2003_13980_12_0.62	11978	B30_12_months__1547_Erysipelatoclostridium_ramosum__k141_80383	37028	49004	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_5360_phage142_2003_13980_12_0.62	11978	B13_12_months__1547_Erysipelatoclostridium_ramosum__k141_40191	37037	49013	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_5360_phage142_2003_13980_12_0.62	11978	B19_12_months__1547_Erysipelatoclostridium_ramosum__k141_102841	36998	48974	Erysipelatoclostridium	Erysipelatoclostridium ramosum
