sample	contig	qlen	ref	sstart	send	host_genus	host_species
B11_12_months	k141_121316_1_checkv_19107-52882/111535	33776	B11_12_months__84112_Eggerthella_lenta__k141_121316	19107	52882	Eggerthella	Eggerthella lenta
B11_12_months	k141_121762_phage190_3_14362_11_0.76	14360	B11_12_months__1262780_Clostridium_sp._CAG:221__k141_121762	4	14363	Clostridium	Clostridium sp. CAG:221
B11_12_months	k141_123952	36407	B11_12_months__1262938_Prevotella_sp._CAG:924__k141_123952	1	36407	Prevotella	Prevotella sp. CAG:924
B11_12_months	k141_125147_phage520_64524_79288_14_0.57	14765	B11_12_months__1352_Enterococcus_faecium__k141_125147	64525	79289	Enterococcus	Enterococcus faecium
B11_12_months	k141_12701_phage589_26690_47741_22_0.57	21052	B11_12_months__706562_Lactobacillus_rogosae__k141_12701	26691	47742	Lactobacillus	Lactobacillus rogosae
B11_12_months	k141_12701_phage590_59466_75213_22_0.62	15748	B11_12_months__706562_Lactobacillus_rogosae__k141_12701	59467	75214	Lactobacillus	Lactobacillus rogosae
B11_12_months	k141_127094_1_checkv_94878-146630/188869	51753	B11_12_months__817_Bacteroides_fragilis__k141_127094	94878	146630	Bacteroides	Bacteroides fragilis
B11_12_months	k141_129372_phage222_2410_24682_20_0.67	22273	B11_12_months__1262780_Clostridium_sp._CAG:221__k141_129372	2411	24683	Clostridium	Clostridium sp. CAG:221
B11_12_months	k141_1303	21977	B11_12_months__1358_Lactococcus_lactis__k141_1303	1	21977	Lactococcus	Lactococcus lactis
B11_12_months	k141_132447_phage482_31108_42914_14_0.52	11807	B11_12_months__418240_Blautia_wexlerae__k141_132447	31109	42915	Blautia	Blautia wexlerae
B11_12_months	k141_136616_phage198_1_19688_19_0.66	19688	B11_12_months__1262780_Clostridium_sp._CAG:221__k141_136616	2	19689	Clostridium	Clostridium sp. CAG:221
B11_12_months	k141_139561	23932	B11_12_months__853_Faecalibacterium_prausnitzii__k141_139561	1	23932	Faecalibacterium	Faecalibacterium prausnitzii
B11_12_months	k141_15214_1_checkv_1-42890/78900	42890	B11_12_months__1423797_Lacticaseibacillus_rhamnosus__k141_15214	1	42890	Lacticaseibacillus	Lacticaseibacillus rhamnosus
B11_12_months	k141_18253_phage395_1_21276_19_0.61	21276	B11_12_months__706434_Megasphaera_micronuciformis__k141_18253	2	21277	Megasphaera	Megasphaera micronuciformis
B11_12_months	k141_18410	12212	B11_12_months__40545_Sutterella_wadsworthensis__k141_18410	1	12212	Sutterella	Sutterella wadsworthensis
B11_12_months	k141_19747	13361	B11_12_months__84112_Eggerthella_lenta__k141_19747	1	13361	Eggerthella	Eggerthella lenta
B11_12_months	k141_20581	30841	B11_12_months__423477_Veillonella_rogosae__k141_20581	1	30841	Veillonella	Veillonella rogosae
B11_12_months	k141_20841_phage671_38941_59335_18_0.56	20395	B11_12_months__84112_Eggerthella_lenta__k141_20841	38942	59336	Eggerthella	Eggerthella lenta
B11_12_months	k141_21073_1_checkv_257601-301020/366042	43420	B11_12_months__371601_Bacteroides_xylanisolvens__k141_21073	257601	301020	Bacteroides	Bacteroides xylanisolvens
B11_12_months	k141_21993_phage95_33399_57622_25_0.65	24224	B11_12_months__371601_Bacteroides_xylanisolvens__k141_21993	33400	57623	Bacteroides	Bacteroides xylanisolvens
B11_12_months	k141_22706_phage163_823_10859_18_0.87	10037	B11_12_months__1358_Lactococcus_lactis__k141_22706	824	10860	Lactococcus	Lactococcus lactis
B11_12_months	k141_24199	27772	B11_12_months__853_Faecalibacterium_prausnitzii__k141_24199	1	27772	Faecalibacterium	Faecalibacterium prausnitzii
B11_12_months	k141_25035_1_checkv_10831-55323/62746	44493	B11_12_months__1078480_Haemophilus_sputorum__k141_25035	10831	55323	Haemophilus	Haemophilus sputorum
B11_12_months	k141_27879_phage706_3_36238_61_0.88	36236	B11_12_months__435591_Parabacteroides_distasonis__k141_27879	4	36239	Parabacteroides	Parabacteroides distasonis
B11_12_months	k141_28476_1_checkv_11378-25127/25127	13750	B11_12_months__1308_Streptococcus_thermophilus__k141_28476	11378	25127	Streptococcus	Streptococcus thermophilus
B11_12_months	k141_28476_phage24_5548_19563_19_0.73	14016	B11_12_months__1308_Streptococcus_thermophilus__k141_28476	5549	19564	Streptococcus	Streptococcus thermophilus
B11_12_months	k141_28930_phage73_19869_34003_12_0.58	14135	B11_12_months__649756_Anaerostipes_hadrus__k141_28930	19870	34004	Anaerostipes	Anaerostipes hadrus
B11_12_months	k141_31642_phage343_495_13139_15_0.82	12645	B11_12_months__706562_Lactobacillus_rogosae__k141_31642	496	13140	Lactobacillus	Lactobacillus rogosae
B11_12_months	k141_31642_phage344_14003_36448_17_0.54	22446	B11_12_months__706562_Lactobacillus_rogosae__k141_31642	14004	36449	Lactobacillus	Lactobacillus rogosae
B11_12_months	k141_31642_phage346_89832_105063_15_0.78	15232	B11_12_months__706562_Lactobacillus_rogosae__k141_31642	89833	105064	Lactobacillus	Lactobacillus rogosae
B11_12_months	k141_32297_phage433_1_14354_18_0.92	14354	B11_12_months__1352_Enterococcus_faecium__k141_32297	2	14355	Enterococcus	Enterococcus faecium
B11_12_months	k141_32817_phage516_458_10600_12_0.71	10143	B11_12_months__1352_Enterococcus_faecium__k141_32817	459	10601	Enterococcus	Enterococcus faecium
B11_12_months	k141_34364	19227	B11_12_months__292800_Flavonifractor_plautii__k141_34364	1	19227	Flavonifractor	Flavonifractor plautii
B11_12_months	k141_35092_1_checkv_24039-58026/58026	33988	B11_12_months__84112_Eggerthella_lenta__k141_35092	24039	58026	Eggerthella	Eggerthella lenta
B11_12_months	k141_35452	83428	B11_12_months__28025_Bifidobacterium_animalis__k141_35452	1	83428	Bifidobacterium	Bifidobacterium animalis
B11_12_months	k141_39056_1_checkv_16671-47624/179757	30954	B11_12_months__1547_Erysipelatoclostridium_ramosum__k141_39056	16671	47624	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B11_12_months	k141_41243_phage720_5490_15600_15_0.67	10111	B11_12_months__216816_Bifidobacterium_longum__k141_41243	5491	15601	Bifidobacterium	Bifidobacterium longum
B11_12_months	k141_44896_1_checkv_1792-41613/41613	39822	B11_12_months__435842_Streptococcus_sp._C150__k141_44896	1792	41613	Streptococcus	Streptococcus sp. C150
B11_12_months	k141_4513_phage459_36090_57175_20_0.67	21086	B11_12_months__706562_Lactobacillus_rogosae__k141_4513	36091	57176	Lactobacillus	Lactobacillus rogosae
B11_12_months	k141_45582_phage311_2_13177_14_0.88	13176	B11_12_months__1262780_Clostridium_sp._CAG:221__k141_45582	3	13178	Clostridium	Clostridium sp. CAG:221
B11_12_months	k141_46296_phage387_4345_33197_27_0.56	28853	B11_12_months__1547_Erysipelatoclostridium_ramosum__k141_46296	4346	33198	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B11_12_months	k141_49786_phage33_387_39398_60_0.72	39012	B11_12_months__40545_Sutterella_wadsworthensis__k141_49786	388	39399	Sutterella	Sutterella wadsworthensis
B11_12_months	k141_51970_1_checkv_8409-32341/32341	23933	B11_12_months__292800_Flavonifractor_plautii__k141_51970	8409	32341	Flavonifractor	Flavonifractor plautii
B11_12_months	k141_51982_phage264_23086_36813_21_0.59	13728	B11_12_months__292800_Flavonifractor_plautii__k141_51982	23087	36814	Flavonifractor	Flavonifractor plautii
B11_12_months	k141_55341_phage727_130926_146515_18_0.63	15590	B11_12_months__1579_Lactobacillus_acidophilus__k141_55341	130927	146516	Lactobacillus	Lactobacillus acidophilus
B11_12_months	k141_55341_phage733_525007_538932_10_0.62	13926	B11_12_months__1579_Lactobacillus_acidophilus__k141_55341	525008	538933	Lactobacillus	Lactobacillus acidophilus
B11_12_months	k141_56892_phage52_10182_23732_16_0.72	13551	B11_12_months__1262780_Clostridium_sp._CAG:221__k141_56892	10183	23733	Clostridium	Clostridium sp. CAG:221
B11_12_months	k141_5801	23887	B11_12_months__853_Faecalibacterium_prausnitzii__k141_5801	1	23887	Faecalibacterium	Faecalibacterium prausnitzii
B11_12_months	k141_58054_1_checkv_56678-91995/120088	35318	B11_12_months__562_Escherichia_coli__k141_58054	56678	91995	Escherichia	Escherichia coli
B11_12_months	k141_58151_phage193_9486_25554_23_0.69	16069	B11_12_months__706562_Lactobacillus_rogosae__k141_58151	9487	25555	Lactobacillus	Lactobacillus rogosae
B11_12_months	k141_6344_phage668_5259_47572_32_0.54	42314	B11_12_months__292800_Flavonifractor_plautii__k141_6344	5260	47573	Flavonifractor	Flavonifractor plautii
B11_12_months	k141_64466_phage115_20870_39330_16_0.58	18461	B11_12_months__418240_Blautia_wexlerae__k141_64466	20871	39331	Blautia	Blautia wexlerae
B11_12_months	k141_66001_1_checkv_5248-43079/157485	37832	B11_12_months__187326_Megasphaera_micronuciformis__k141_66001	5248	43079	Megasphaera	Megasphaera micronuciformis
B11_12_months	k141_66302_phage393_117065_136758_19_0.68	19694	B11_12_months__1579_Lactobacillus_acidophilus__k141_66302	117066	136759	Lactobacillus	Lactobacillus acidophilus
B11_12_months	k141_66328	11454	B11_12_months__47715_Lacticaseibacillus_rhamnosus__k141_66328	1	11454	Lacticaseibacillus	Lacticaseibacillus rhamnosus
B11_12_months	k141_67956_phage552_159231_187465_25_0.71	28235	B11_12_months__706562_Lactobacillus_rogosae__k141_67956	159232	187466	Lactobacillus	Lactobacillus rogosae
B11_12_months	k141_69633_phage765_15172_37228_23_0.61	22057	B11_12_months__1262780_Clostridium_sp._CAG:221__k141_69633	15173	37229	Clostridium	Clostridium sp. CAG:221
B11_12_months	k141_70438	10127	B11_12_months__292800_Flavonifractor_plautii__k141_70438	1	10127	Flavonifractor	Flavonifractor plautii
B11_12_months	k141_75479	20289	B11_12_months__39778_Veillonella_dispar__k141_75479	1	20289	Veillonella	Veillonella dispar
B11_12_months	k141_78027_phage46_1_38304_40_0.73	38304	B11_12_months__1262780_Clostridium_sp._CAG:221__k141_78027	2	38305	Clostridium	Clostridium sp. CAG:221
B11_12_months	k141_79698	11295	B11_12_months__435591_Parabacteroides_distasonis__k141_79698	1	11295	Parabacteroides	Parabacteroides distasonis
B11_12_months	k141_82100_phage532_67436_91720_19_0.53	24285	B11_12_months__706562_Lactobacillus_rogosae__k141_82100	67437	91721	Lactobacillus	Lactobacillus rogosae
B11_12_months	k141_82100_phage533_92649_107062_15_0.72	14414	B11_12_months__706562_Lactobacillus_rogosae__k141_82100	92650	107063	Lactobacillus	Lactobacillus rogosae
B11_12_months	k141_82495	34313	B11_12_months__216816_Bifidobacterium_longum__k141_82495	1	34313	Bifidobacterium	Bifidobacterium longum
B11_12_months	k141_85575_phage88_3_10586_10_0.59	10584	B11_12_months__1262780_Clostridium_sp._CAG:221__k141_85575	4	10587	Clostridium	Clostridium sp. CAG:221
B11_12_months	k141_85695	41063	B11_12_months__1262938_Prevotella_sp._CAG:924__k141_85695	1	41063	Prevotella	Prevotella sp. CAG:924
B11_12_months	k141_87153_phage285_30517_43772_10_0.59	13256	B11_12_months__1308_Streptococcus_thermophilus__k141_87153	30518	43773	Streptococcus	Streptococcus thermophilus
B11_12_months	k141_87818_phage374_1_21252_26_0.76	21252	B11_12_months__1262780_Clostridium_sp._CAG:221__k141_87818	2	21253	Clostridium	Clostridium sp. CAG:221
B11_12_months	k141_92752_phage124_3_25166_27_0.76	25164	B11_12_months__1547_Erysipelatoclostridium_ramosum__k141_92752	4	25167	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B11_12_months	k141_93011_1_checkv_11917-24371/33320	12455	B11_12_months__435842_Streptococcus_sp._C150__k141_93011	11917	24371	Streptococcus	Streptococcus sp. C150
B11_12_months	k141_93653	31381	B11_12_months__371601_Bacteroides_xylanisolvens__k141_93653	1	31381	Bacteroides	Bacteroides xylanisolvens
B11_12_months	k141_98634	17902	B11_12_months__292800_Flavonifractor_plautii__k141_98634	1	17902	Flavonifractor	Flavonifractor plautii
B11_12_months	k141_99460_1_checkv_1-10697/16469	10697	B11_12_months__1262780_Clostridium_sp._CAG:221__k141_99460	1	10697	Clostridium	Clostridium sp. CAG:221
B12_12_months	k141_11936_phage345_106850_121134_19_0.72	14285	B12_12_months__3005404_Clostridium_sp._AT4__k141_11936	106851	121135	Clostridium	Clostridium sp. AT4
B12_12_months	k141_12186_1_checkv_40191-62083/62083	21893	B12_12_months__360807_Roseburia_inulinivorans__k141_12186	40191	62083	Roseburia	Roseburia inulinivorans
B12_12_months	k141_12571_phage419_1_22835_24_0.71	22835	B12_12_months__208479_Enterocloster_bolteae__k141_12571	2	22836	Enterocloster	Enterocloster bolteae
B12_12_months	k141_14408_phage94_66169_87117_24_0.74	20949	B12_12_months__649756_Anaerostipes_hadrus__k141_14408	66170	87118	Anaerostipes	Anaerostipes hadrus
B12_12_months	k141_14856_1_checkv_24045-59240/99131	35196	B12_12_months__84112_Eggerthella_lenta__k141_14856	24045	59240	Eggerthella	Eggerthella lenta
B12_12_months	k141_1516	13450	B12_12_months__1499973_Escherichia_marmotae__k141_1516	1	13450	Escherichia	Escherichia marmotae
B12_12_months	k141_16086_phage319_13024_23062_10_0.51	10039	B12_12_months__1308_Streptococcus_thermophilus__k141_16086	13025	23063	Streptococcus	Streptococcus thermophilus
B12_12_months	k141_16899_1_checkv_271887-315027/429293	43141	B12_12_months__1689_Bifidobacterium_dentium__k141_16899	271887	315027	Bifidobacterium	Bifidobacterium dentium
B12_12_months	k141_17207_1_checkv_1-23394/49960	23394	B12_12_months__292800_Flavonifractor_plautii__k141_17207	1	23394	Flavonifractor	Flavonifractor plautii
B12_12_months	k141_18507_phage14_1_12736_27_0.63	12736	B12_12_months__208479_Enterocloster_bolteae__k141_18507	2	12737	Enterocloster	Enterocloster bolteae
B12_12_months	k141_18668_1_checkv_212055-237093/237093	25039	B12_12_months__360807_Roseburia_inulinivorans__k141_18668	212055	237093	Roseburia	Roseburia inulinivorans
B12_12_months	k141_18730_phage49_1_11609_18_0.51	11609	B12_12_months__1547_Erysipelatoclostridium_ramosum__k141_18730	2	11610	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_18730_phage50_14732_39647_23_0.56	24916	B12_12_months__1547_Erysipelatoclostridium_ramosum__k141_18730	14733	39648	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_18730_phage52_80199_91476_11_0.6	11278	B12_12_months__1547_Erysipelatoclostridium_ramosum__k141_18730	80200	91477	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_18730_phage53_95877_119095_21_0.66	23219	B12_12_months__1547_Erysipelatoclostridium_ramosum__k141_18730	95878	119096	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_18910_phage71_12336_31339_17_0.74	19004	B12_12_months__3011055_Enterocloster_citroniae__k141_18910	12337	31340	Enterocloster	Enterocloster citroniae
B12_12_months	k141_1989_phage270_19654_47844_32_0.56	28191	B12_12_months__292800_Flavonifractor_plautii__k141_1989	19655	47845	Flavonifractor	Flavonifractor plautii
B12_12_months	k141_20149_phage252_38982_51147_13_0.51	12166	B12_12_months__1308_Streptococcus_thermophilus__k141_20149	38983	51148	Streptococcus	Streptococcus thermophilus
B12_12_months	k141_23866_1_checkv_48178-84167/126340	35990	B12_12_months__29361_Tyzzerella_nexilis__k141_23866	48178	84167	Tyzzerella	Tyzzerella nexilis
B12_12_months	k141_24033_1_checkv_1-27681/38487	27681	B12_12_months__208479_Enterocloster_bolteae__k141_24033	1	27681	Enterocloster	Enterocloster bolteae
B12_12_months	k141_24062_1_checkv_11454-51135/70180	39682	B12_12_months__562_Escherichia_coli__k141_24062	11454	51135	Escherichia	Escherichia coli
B12_12_months	k141_25124_phage311_5724_26652_23_0.68	20929	B12_12_months__3011055_Enterocloster_citroniae__k141_25124	5725	26653	Enterocloster	Enterocloster citroniae
B12_12_months	k141_26114	15150	B12_12_months__208479_Enterocloster_bolteae__k141_26114	1	15150	Enterocloster	Enterocloster bolteae
B12_12_months	k141_26326_1_checkv_1-34436/186134	34436	B12_12_months__853_Faecalibacterium_prausnitzii__k141_26326	1	34436	Faecalibacterium	Faecalibacterium prausnitzii
B12_12_months	k141_27613_phage7_17393_76794_46_0.8	59402	B12_12_months__1547_Erysipelatoclostridium_ramosum__k141_27613	17394	76795	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_27613_phage9_100974_115710_14_0.53	14737	B12_12_months__1547_Erysipelatoclostridium_ramosum__k141_27613	100975	115711	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_29029_phage226_1_14566_17_0.73	14566	B12_12_months__292800_Flavonifractor_plautii__k141_29029	2	14567	Flavonifractor	Flavonifractor plautii
B12_12_months	k141_30672_1_checkv_14714-49824/49824	35111	B12_12_months__1522_[Clostridium]_innocuum__k141_30672	14714	49824	Erysipelatoclostridium	[Clostridium] innocuum
B12_12_months	k141_32223	11840	B12_12_months__1134687_Klebsiella_michiganensis__k141_32223	1	11840	Klebsiella	Klebsiella michiganensis
B12_12_months	k141_33008_phage85_477_21777_20_0.67	21301	B12_12_months__360807_Roseburia_inulinivorans__k141_33008	478	21778	Roseburia	Roseburia inulinivorans
B12_12_months	k141_33243_phage102_1925_17065_18_0.7	15141	B12_12_months__47715_Lacticaseibacillus_rhamnosus__k141_33243	1926	17066	Lacticaseibacillus	Lacticaseibacillus rhamnosus
B12_12_months	k141_35051_1_checkv_1-10746/26603	10746	B12_12_months__649756_Anaerostipes_hadrus__k141_35051	1	10746	Anaerostipes	Anaerostipes hadrus
B12_12_months	k141_35051_phage395_2974_14479_20_0.79	11506	B12_12_months__649756_Anaerostipes_hadrus__k141_35051	2975	14480	Anaerostipes	Anaerostipes hadrus
B12_12_months	k141_3586_phage541_162602_187001_26_0.66	24400	B12_12_months__1547_Erysipelatoclostridium_ramosum__k141_3586	162603	187002	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_3586_phage543_209322_219383_15_0.75	10062	B12_12_months__1547_Erysipelatoclostridium_ramosum__k141_3586	209323	219384	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_35947_phage551_211112_223263_13_0.51	12152	B12_12_months__1547_Erysipelatoclostridium_ramosum__k141_35947	211113	223264	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B12_12_months	k141_37697_1_checkv_93957-128089/128089	34133	B12_12_months__562_Escherichia_coli__k141_37697	93957	128089	Escherichia	Escherichia coli
B12_12_months	k141_37_1_checkv_1-13802/90043	13802	B12_12_months__562_Escherichia_coli__k141_37	1	13802	Escherichia	Escherichia coli
B12_12_months	k141_38293_phage200_61304_82524_13_0.58	21221	B12_12_months__33038_[Ruminococcus]_gnavus__k141_38293	61305	82525	Mediterraneibacter	[Ruminococcus] gnavus
B12_12_months	k141_39152	26625	B12_12_months__47715_Lacticaseibacillus_rhamnosus__k141_39152	1	26625	Lacticaseibacillus	Lacticaseibacillus rhamnosus
B12_12_months	k141_39182_1_checkv_16515-34910/57516	18396	B12_12_months__1685_Bifidobacterium_breve__k141_39182	16515	34910	Bifidobacterium	Bifidobacterium breve
B12_12_months	k141_39607_1_checkv_34117-44789/44789	10673	B12_12_months__562_Escherichia_coli__k141_39607	34117	44789	Escherichia	Escherichia coli
B12_12_months	k141_39641	11133	B12_12_months__562_Escherichia_coli__k141_39641	1	11133	Escherichia	Escherichia coli
B12_12_months	k141_40485	19953	B12_12_months__562_Escherichia_coli__k141_40485	1	19953	Escherichia	Escherichia coli
B12_12_months	k141_4359_phage633_16280_31056_15_0.64	14777	B12_12_months__1308_Streptococcus_thermophilus__k141_4359	16281	31057	Streptococcus	Streptococcus thermophilus
